Date,Day_Month,Quarter,Season
2/23/16,23-Feb,Q1,Winter
2/24/16,24-Feb,Q1,Winter
2/25/16,25-Feb,Q1,Winter
2/26/16,26-Feb,Q1,Winter
2/29/16,Feb-29,Q1,Winter
3/2/16,2-Mar,Q1,Spring
3/3/16,3-Mar,Q1,Spring
3/5/16,5-Mar,Q1,Spring
3/6/16,6-Mar,Q1,Spring
3/8/16,8-Mar,Q1,Spring
3/10/16,10-Mar,Q1,Spring
3/11/16,11-Mar,Q1,Spring
3/14/16,14-Mar,Q1,Spring
3/15/16,15-Mar,Q1,Spring
3/16/16,16-Mar,Q1,Spring
3/17/16,17-Mar,Q1,Spring
3/18/16,18-Mar,Q1,Spring
3/21/16,21-Mar,Q1,Spring
3/22/16,22-Mar,Q1,Spring
3/23/16,23-Mar,Q1,Spring
3/24/16,24-Mar,Q1,Spring
3/28/16,28-Mar,Q1,Spring
3/29/16,29-Mar,Q1,Spring
3/30/16,30-Mar,Q1,Spring
3/31/16,31-Mar,Q1,Spring
4/1/16,1-Apr,Q2,Spring
4/2/16,2-Apr,Q2,Spring
4/3/16,3-Apr,Q2,Spring
4/4/16,4-Apr,Q2,Spring
4/5/16,5-Apr,Q2,Spring
4/8/16,8-Apr,Q2,Spring
4/10/16,10-Apr,Q2,Spring
4/11/16,11-Apr,Q2,Spring
4/13/16,13-Apr,Q2,Spring
4/14/16,14-Apr,Q2,Spring
4/15/16,15-Apr,Q2,Spring
4/18/16,18-Apr,Q2,Spring
4/19/16,19-Apr,Q2,Spring
4/20/16,20-Apr,Q2,Spring
4/21/16,21-Apr,Q2,Spring
4/22/16,22-Apr,Q2,Spring
4/25/16,25-Apr,Q2,Spring
4/26/16,26-Apr,Q2,Spring
4/27/16,27-Apr,Q2,Spring
4/28/16,28-Apr,Q2,Spring
4/29/16,29-Apr,Q2,Spring
5/1/16,1-May,Q2,Spring
5/2/16,2-May,Q2,Spring
5/4/16,4-May,Q2,Spring
5/5/16,5-May,Q2,Spring
5/7/16,7-May,Q2,Spring
5/8/16,8-May,Q2,Spring
5/10/16,10-May,Q2,Spring
5/12/16,12-May,Q2,Spring
5/13/16,13-May,Q2,Spring
5/16/16,16-May,Q2,Spring
5/17/16,17-May,Q2,Spring
5/18/16,18-May,Q2,Spring
5/19/16,19-May,Q2,Spring
5/20/16,20-May,Q2,Spring
5/23/16,23-May,Q2,Spring
5/24/16,24-May,Q2,Spring
5/25/16,25-May,Q2,Spring
5/26/16,26-May,Q2,Spring
5/27/16,27-May,Q2,Spring
5/31/16,31-May,Q2,Spring
6/1/16,1-Jun,Q2,Summer
6/4/16,4-Jun,Q2,Summer
6/5/16,5-Jun,Q2,Summer
6/6/16,6-Jun,Q2,Summer
6/7/16,7-Jun,Q2,Summer
6/9/16,9-Jun,Q2,Summer
6/10/16,10-Jun,Q2,Summer
6/12/16,12-Jun,Q2,Summer
6/13/16,13-Jun,Q2,Summer
6/14/16,14-Jun,Q2,Summer
6/15/16,15-Jun,Q2,Summer
6/16/16,16-Jun,Q2,Summer
6/17/16,17-Jun,Q2,Summer
6/20/16,20-Jun,Q2,Summer
6/21/16,21-Jun,Q2,Summer
6/22/16,22-Jun,Q2,Summer
6/23/16,23-Jun,Q2,Summer
6/24/16,24-Jun,Q2,Summer
6/27/16,27-Jun,Q2,Summer
6/28/16,28-Jun,Q2,Summer
6/29/16,29-Jun,Q2,Summer
6/30/16,30-Jun,Q2,Summer
7/1/16,1-Jul,Q3,Summer
7/3/16,3-Jul,Q3,Summer
7/4/16,4-Jul,Q3,Summer
7/6/16,6-Jul,Q3,Summer
7/7/16,7-Jul,Q3,Summer
7/9/16,9-Jul,Q3,Summer
7/10/16,10-Jul,Q3,Summer
7/11/16,11-Jul,Q3,Summer
7/12/16,12-Jul,Q3,Summer
7/13/16,13-Jul,Q3,Summer
7/14/16,14-Jul,Q3,Summer
7/15/16,15-Jul,Q3,Summer
7/18/16,18-Jul,Q3,Summer
7/19/16,19-Jul,Q3,Summer
7/20/16,20-Jul,Q3,Summer
7/21/16,21-Jul,Q3,Summer
7/22/16,22-Jul,Q3,Summer
7/25/16,25-Jul,Q3,Summer
7/26/16,26-Jul,Q3,Summer
7/27/16,27-Jul,Q3,Summer
7/28/16,28-Jul,Q3,Summer
7/29/16,29-Jul,Q3,Summer
8/1/16,1-Aug,Q3,Summer
8/2/16,2-Aug,Q3,Summer
8/3/16,3-Aug,Q3,Summer
8/4/16,4-Aug,Q3,Summer
8/6/16,6-Aug,Q3,Summer
8/7/16,7-Aug,Q3,Summer
8/8/16,8-Aug,Q3,Summer
8/9/16,9-Aug,Q3,Summer
8/11/16,11-Aug,Q3,Summer
8/12/16,12-Aug,Q3,Summer
8/15/16,15-Aug,Q3,Summer
8/16/16,16-Aug,Q3,Summer
8/17/16,17-Aug,Q3,Summer
8/18/16,18-Aug,Q3,Summer
8/19/16,19-Aug,Q3,Summer
8/22/16,22-Aug,Q3,Summer
8/23/16,23-Aug,Q3,Summer
8/24/16,24-Aug,Q3,Summer
8/25/16,25-Aug,Q3,Summer
8/26/16,26-Aug,Q3,Summer
8/29/16,29-Aug,Q3,Summer
8/30/16,30-Aug,Q3,Summer
8/31/16,31-Aug,Q3,Summer
9/2/16,2-Sep,Q3,Fall
9/3/16,3-Sep,Q3,Fall
9/5/16,5-Sep,Q3,Fall
9/6/16,6-Sep,Q3,Fall
9/8/16,8-Sep,Q3,Fall
9/9/16,9-Sep,Q3,Fall
9/11/16,11-Sep,Q3,Fall
9/12/16,12-Sep,Q3,Fall
9/13/16,13-Sep,Q3,Fall
9/14/16,14-Sep,Q3,Fall
9/15/16,15-Sep,Q3,Fall
9/16/16,16-Sep,Q3,Fall
9/19/16,19-Sep,Q3,Fall
9/20/16,20-Sep,Q3,Fall
9/21/16,21-Sep,Q3,Fall
9/22/16,22-Sep,Q3,Fall
9/23/16,23-Sep,Q3,Fall
9/26/16,26-Sep,Q3,Fall
9/27/16,27-Sep,Q3,Fall
9/28/16,28-Sep,Q3,Fall
9/29/16,29-Sep,Q3,Fall
9/30/16,30-Sep,Q3,Fall
10/2/16,2-Oct,Q4,Fall
10/3/16,3-Oct,Q4,Fall
10/5/16,5-Oct,Q4,Fall
10/6/16,6-Oct,Q4,Fall
10/8/16,8-Oct,Q4,Fall
10/10/16,10-Oct,Q4,Fall
10/11/16,11-Oct,Q4,Fall
10/13/16,13-Oct,Q4,Fall
10/14/16,14-Oct,Q4,Fall
10/17/16,17-Oct,Q4,Fall
10/18/16,18-Oct,Q4,Fall
10/19/16,19-Oct,Q4,Fall
10/20/16,20-Oct,Q4,Fall
10/21/16,21-Oct,Q4,Fall
10/24/16,24-Oct,Q4,Fall
10/25/16,25-Oct,Q4,Fall
10/26/16,26-Oct,Q4,Fall
10/27/16,27-Oct,Q4,Fall
10/28/16,28-Oct,Q4,Fall
10/31/16,31-Oct,Q4,Fall
11/1/16,1-Nov,Q4,Fall
11/2/16,2-Nov,Q4,Fall
11/3/16,3-Nov,Q4,Fall
11/4/16,4-Nov,Q4,Fall
11/5/16,5-Nov,Q4,Fall
11/7/16,7-Nov,Q4,Fall
11/8/16,8-Nov,Q4,Fall
11/10/16,10-Nov,Q4,Fall
11/11/16,11-Nov,Q4,Fall
11/14/16,14-Nov,Q4,Fall
11/15/16,15-Nov,Q4,Fall
11/16/16,16-Nov,Q4,Fall
11/17/16,17-Nov,Q4,Fall
11/18/16,18-Nov,Q4,Fall
11/21/16,21-Nov,Q4,Fall
11/22/16,22-Nov,Q4,Fall
11/23/16,23-Nov,Q4,Fall
11/25/16,25-Nov,Q4,Fall
11/28/16,28-Nov,Q4,Fall
11/29/16,29-Nov,Q4,Fall
11/30/16,30-Nov,Q4,Fall
12/1/16,1-Dec,Q4,Winter
12/2/16,2-Dec,Q4,Winter
12/4/16,4-Dec,Q4,Winter
12/5/16,5-Dec,Q4,Winter
12/7/16,7-Dec,Q4,Winter
12/8/16,8-Dec,Q4,Winter
12/9/16,9-Dec,Q4,Winter
12/10/16,10-Dec,Q4,Winter
12/12/16,12-Dec,Q4,Winter
12/13/16,13-Dec,Q4,Winter
12/14/16,14-Dec,Q4,Winter
12/15/16,15-Dec,Q4,Winter
12/16/16,16-Dec,Q4,Winter
12/19/16,19-Dec,Q4,Winter
12/20/16,20-Dec,Q4,Winter
12/21/16,21-Dec,Q4,Winter
12/22/16,22-Dec,Q4,Winter
12/23/16,23-Dec,Q4,Winter
12/27/16,27-Dec,Q4,Winter
12/28/16,28-Dec,Q4,Winter
12/29/16,29-Dec,Q4,Winter
12/30/16,30-Dec,Q4,Winter
1/2/17,2-Jan,Q1,Winter
1/3/17,3-Jan,Q1,Winter
1/5/17,5-Jan,Q1,Winter
1/6/17,6-Jan,Q1,Winter
1/8/17,8-Jan,Q1,Winter
1/9/17,9-Jan,Q1,Winter
1/11/17,11-Jan,Q1,Winter
1/12/17,12-Jan,Q1,Winter
1/13/17,13-Jan,Q1,Winter
1/17/17,17-Jan,Q1,Winter
1/18/17,18-Jan,Q1,Winter
1/19/17,19-Jan,Q1,Winter
1/20/17,20-Jan,Q1,Winter
1/23/17,23-Jan,Q1,Winter
1/24/17,24-Jan,Q1,Winter
1/25/17,25-Jan,Q1,Winter
1/26/17,26-Jan,Q1,Winter
1/27/17,27-Jan,Q1,Winter
1/30/17,30-Jan,Q1,Winter
1/31/17,31-Jan,Q1,Winter
2/2/17,2-Feb,Q1,Winter
2/3/17,3-Feb,Q1,Winter
2/5/17,5-Feb,Q1,Winter
2/6/17,6-Feb,Q1,Winter
2/8/17,8-Feb,Q1,Winter
2/10/17,10-Feb,Q1,Winter
2/11/17,11-Feb,Q1,Winter
2/13/17,13-Feb,Q1,Winter
2/14/17,14-Feb,Q1,Winter
2/15/17,15-Feb,Q1,Winter
2/16/17,16-Feb,Q1,Winter
2/17/17,17-Feb,Q1,Winter
2/21/17,21-Feb,Q1,Winter
2/22/17,22-Feb,Q1,Winter
2/23/17,23-Feb,Q1,Winter
2/24/17,24-Feb,Q1,Winter
2/27/17,27-Feb,Q1,Winter
2/28/17,28-Feb,Q1,Winter
3/1/17,1-Mar,Q1,Spring
3/2/17,2-Mar,Q1,Spring
3/3/17,3-Mar,Q1,Spring
3/4/17,4-Mar,Q1,Spring
3/5/17,5-Mar,Q1,Spring
3/7/17,7-Mar,Q1,Spring
3/8/17,8-Mar,Q1,Spring
3/10/17,10-Mar,Q1,Spring
3/11/17,11-Mar,Q1,Spring
3/13/17,13-Mar,Q1,Spring
3/14/17,14-Mar,Q1,Spring
3/15/17,15-Mar,Q1,Spring
3/16/17,16-Mar,Q1,Spring
3/17/17,17-Mar,Q1,Spring
3/20/17,20-Mar,Q1,Spring
3/21/17,21-Mar,Q1,Spring
3/22/17,22-Mar,Q1,Spring
3/23/17,23-Mar,Q1,Spring
3/24/17,24-Mar,Q1,Spring
3/27/17,27-Mar,Q1,Spring
3/28/17,28-Mar,Q1,Spring
3/29/17,29-Mar,Q1,Spring
3/30/17,30-Mar,Q1,Spring
3/31/17,31-Mar,Q1,Spring
4/1/17,1-Apr,Q2,Spring
4/4/17,4-Apr,Q2,Spring
4/5/17,5-Apr,Q2,Spring
4/8/17,8-Apr,Q2,Spring
4/10/17,10-Apr,Q2,Spring
4/12/17,12-Apr,Q2,Spring
4/13/17,13-Apr,Q2,Spring
4/17/17,17-Apr,Q2,Spring
4/18/17,18-Apr,Q2,Spring
4/19/17,19-Apr,Q2,Spring
4/20/17,20-Apr,Q2,Spring
4/21/17,21-Apr,Q2,Spring
4/24/17,24-Apr,Q2,Spring
4/25/17,25-Apr,Q2,Spring
4/26/17,26-Apr,Q2,Spring
4/27/17,27-Apr,Q2,Spring
4/28/17,28-Apr,Q2,Spring
5/1/17,1-May,Q2,Spring
5/4/17,4-May,Q2,Spring
5/5/17,5-May,Q2,Spring
5/6/17,6-May,Q2,Spring
5/7/17,7-May,Q2,Spring
5/9/17,9-May,Q2,Spring
5/10/17,10-May,Q2,Spring
5/12/17,12-May,Q2,Spring
5/15/17,15-May,Q2,Spring
5/16/17,16-May,Q2,Spring
5/17/17,17-May,Q2,Spring
5/18/17,18-May,Q2,Spring
5/19/17,19-May,Q2,Spring
5/22/17,22-May,Q2,Spring
5/23/17,23-May,Q2,Spring
5/24/17,24-May,Q2,Spring
5/25/17,25-May,Q2,Spring
5/26/17,26-May,Q2,Spring
5/30/17,30-May,Q2,Spring
5/31/17,31-May,Q2,Spring
6/1/17,1-Jun,Q2,Summer
6/2/17,2-Jun,Q2,Summer
6/3/17,3-Jun,Q2,Summer
6/4/17,4-Jun,Q2,Summer
6/6/17,6-Jun,Q2,Summer
6/7/17,7-Jun,Q2,Summer
6/9/17,9-Jun,Q2,Summer
6/10/17,10-Jun,Q2,Summer
6/11/17,11-Jun,Q2,Summer
6/12/17,12-Jun,Q2,Summer
6/13/17,13-Jun,Q2,Summer
6/14/17,14-Jun,Q2,Summer
6/15/17,15-Jun,Q2,Summer
6/16/17,16-Jun,Q2,Summer
6/19/17,19-Jun,Q2,Summer
6/20/17,20-Jun,Q2,Summer
6/21/17,21-Jun,Q2,Summer
6/22/17,22-Jun,Q2,Summer
6/23/17,23-Jun,Q2,Summer
6/26/17,26-Jun,Q2,Summer
6/27/17,27-Jun,Q2,Summer
6/28/17,28-Jun,Q2,Summer
6/29/17,29-Jun,Q2,Summer
6/30/17,30-Jun,Q2,Summer
7/2/17,2-Jul,Q3,Summer
7/3/17,3-Jul,Q3,Summer
7/4/17,4-Jul,Q3,Summer
7/6/17,6-Jul,Q3,Summer
7/7/17,7-Jul,Q3,Summer
7/8/17,8-Jul,Q3,Summer
7/9/17,9-Jul,Q3,Summer
7/11/17,11-Jul,Q3,Summer
7/12/17,12-Jul,Q3,Summer
7/13/17,13-Jul,Q3,Summer
7/14/17,14-Jul,Q3,Summer
7/17/17,17-Jul,Q3,Summer
7/18/17,18-Jul,Q3,Summer
7/19/17,19-Jul,Q3,Summer
7/20/17,20-Jul,Q3,Summer
7/21/17,21-Jul,Q3,Summer
7/24/17,24-Jul,Q3,Summer
7/25/17,25-Jul,Q3,Summer
7/26/17,26-Jul,Q3,Summer
7/27/17,27-Jul,Q3,Summer
7/28/17,28-Jul,Q3,Summer
7/31/17,31-Jul,Q3,Summer
8/2/17,2-Aug,Q3,Summer
8/3/17,3-Aug,Q3,Summer
8/5/17,5-Aug,Q3,Summer
8/6/17,6-Aug,Q3,Summer
8/8/17,8-Aug,Q3,Summer
8/9/17,9-Aug,Q3,Summer
8/11/17,11-Aug,Q3,Summer
8/12/17,12-Aug,Q3,Summer
8/14/17,14-Aug,Q3,Summer
8/15/17,15-Aug,Q3,Summer
8/16/17,16-Aug,Q3,Summer
8/17/17,17-Aug,Q3,Summer
8/18/17,18-Aug,Q3,Summer
8/21/17,21-Aug,Q3,Summer
8/22/17,22-Aug,Q3,Summer
8/23/17,23-Aug,Q3,Summer
8/24/17,24-Aug,Q3,Summer
8/25/17,25-Aug,Q3,Summer
8/28/17,28-Aug,Q3,Summer
8/29/17,29-Aug,Q3,Summer
8/30/17,30-Aug,Q3,Summer
8/31/17,31-Aug,Q3,Summer
9/1/17,1-Sep,Q3,Fall
9/2/17,2-Sep,Q3,Fall
9/3/17,3-Sep,Q3,Fall
9/5/17,5-Sep,Q3,Fall
9/6/17,6-Sep,Q3,Fall
9/8/17,8-Sep,Q3,Fall
9/10/17,10-Sep,Q3,Fall
9/11/17,11-Sep,Q3,Fall
9/13/17,13-Sep,Q3,Fall
9/14/17,14-Sep,Q3,Fall
9/15/17,15-Sep,Q3,Fall
9/18/17,18-Sep,Q3,Fall
9/19/17,19-Sep,Q3,Fall
9/20/17,20-Sep,Q3,Fall
9/21/17,21-Sep,Q3,Fall
9/22/17,22-Sep,Q3,Fall
9/25/17,25-Sep,Q3,Fall
9/26/17,26-Sep,Q3,Fall
9/27/17,27-Sep,Q3,Fall
9/28/17,28-Sep,Q3,Fall
9/29/17,29-Sep,Q3,Fall
10/1/17,1-Oct,Q4,Fall
10/2/17,2-Oct,Q4,Fall
10/3/17,3-Oct,Q4,Fall
10/4/17,4-Oct,Q4,Fall
10/5/17,5-Oct,Q4,Fall
10/7/17,7-Oct,Q4,Fall
10/8/17,8-Oct,Q4,Fall
10/10/17,10-Oct,Q4,Fall
10/11/17,11-Oct,Q4,Fall
10/13/17,13-Oct,Q4,Fall
10/16/17,16-Oct,Q4,Fall
10/17/17,17-Oct,Q4,Fall
10/18/17,18-Oct,Q4,Fall
10/19/17,19-Oct,Q4,Fall
10/20/17,20-Oct,Q4,Fall
10/23/17,23-Oct,Q4,Fall
10/24/17,24-Oct,Q4,Fall
10/25/17,25-Oct,Q4,Fall
10/26/17,26-Oct,Q4,Fall
10/27/17,27-Oct,Q4,Fall
10/30/17,30-Oct,Q4,Fall
10/31/17,31-Oct,Q4,Fall
11/1/17,1-Nov,Q4,Fall
11/4/17,4-Nov,Q4,Fall
11/5/17,5-Nov,Q4,Fall
11/7/17,7-Nov,Q4,Fall
11/8/17,8-Nov,Q4,Fall
11/9/17,9-Nov,Q4,Fall
11/10/17,10-Nov,Q4,Fall
11/12/17,12-Nov,Q4,Fall
11/13/17,13-Nov,Q4,Fall
11/14/17,14-Nov,Q4,Fall
11/15/17,15-Nov,Q4,Fall
11/16/17,16-Nov,Q4,Fall
11/17/17,17-Nov,Q4,Fall
11/20/17,20-Nov,Q4,Fall
11/21/17,21-Nov,Q4,Fall
11/22/17,22-Nov,Q4,Fall
11/24/17,24-Nov,Q4,Fall
11/27/17,27-Nov,Q4,Fall
11/28/17,28-Nov,Q4,Fall
11/29/17,29-Nov,Q4,Fall
11/30/17,30-Nov,Q4,Fall
12/1/17,1-Dec,Q4,Winter
12/4/17,4-Dec,Q4,Winter
12/5/17,5-Dec,Q4,Winter
12/6/17,6-Dec,Q4,Winter
12/7/17,7-Dec,Q4,Winter
12/9/17,9-Dec,Q4,Winter
12/10/17,10-Dec,Q4,Winter
12/12/17,12-Dec,Q4,Winter
12/13/17,13-Dec,Q4,Winter
12/14/17,14-Dec,Q4,Winter
12/15/17,15-Dec,Q4,Winter
12/18/17,18-Dec,Q4,Winter
12/19/17,19-Dec,Q4,Winter
12/20/17,20-Dec,Q4,Winter
12/21/17,21-Dec,Q4,Winter
12/22/17,22-Dec,Q4,Winter
12/26/17,26-Dec,Q4,Winter
12/27/17,27-Dec,Q4,Winter
12/28/17,28-Dec,Q4,Winter
12/29/17,29-Dec,Q4,Winter
1/2/18,2-Jan,Q1,Winter
1/3/18,3-Jan,Q1,Winter
1/5/18,5-Jan,Q1,Winter
1/6/18,6-Jan,Q1,Winter
1/8/18,8-Jan,Q1,Winter
1/10/18,10-Jan,Q1,Winter
1/11/18,11-Jan,Q1,Winter
1/16/18,16-Jan,Q1,Winter
1/17/18,17-Jan,Q1,Winter
1/18/18,18-Jan,Q1,Winter
1/19/18,19-Jan,Q1,Winter
1/22/18,22-Jan,Q1,Winter
1/23/18,23-Jan,Q1,Winter
1/24/18,24-Jan,Q1,Winter
1/25/18,25-Jan,Q1,Winter
1/26/18,26-Jan,Q1,Winter
1/29/18,29-Jan,Q1,Winter
1/30/18,30-Jan,Q1,Winter
1/31/18,31-Jan,Q1,Winter
2/1/18,1-Feb,Q1,Winter
2/2/18,2-Feb,Q1,Winter
2/3/18,3-Feb,Q1,Winter
2/4/18,4-Feb,Q1,Winter
2/5/18,5-Feb,Q1,Winter
2/7/18,7-Feb,Q1,Winter
2/8/18,8-Feb,Q1,Winter
2/10/18,10-Feb,Q1,Winter
2/11/18,11-Feb,Q1,Winter
2/13/18,13-Feb,Q1,Winter
2/14/18,14-Feb,Q1,Winter
2/15/18,15-Feb,Q1,Winter
2/16/18,16-Feb,Q1,Winter
2/20/18,20-Feb,Q1,Winter
2/21/18,21-Feb,Q1,Winter
2/22/18,22-Feb,Q1,Winter
2/23/18,23-Feb,Q1,Winter
2/26/18,26-Feb,Q1,Winter
2/27/18,27-Feb,Q1,Winter
2/28/18,28-Feb,Q1,Winter
3/1/18,1-Mar,Q1,Spring
3/4/18,4-Mar,Q1,Spring
3/5/18,5-Mar,Q1,Spring
3/7/18,7-Mar,Q1,Spring
3/8/18,8-Mar,Q1,Spring
3/10/18,10-Mar,Q1,Spring
3/12/18,12-Mar,Q1,Spring
3/13/18,13-Mar,Q1,Spring
3/14/18,14-Mar,Q1,Spring
3/15/18,15-Mar,Q1,Spring
3/16/18,16-Mar,Q1,Spring
3/19/18,19-Mar,Q1,Spring
3/20/18,20-Mar,Q1,Spring
3/21/18,21-Mar,Q1,Spring
3/22/18,22-Mar,Q1,Spring
3/23/18,23-Mar,Q1,Spring
3/26/18,26-Mar,Q1,Spring
3/27/18,27-Mar,Q1,Spring
3/28/18,28-Mar,Q1,Spring
3/29/18,29-Mar,Q1,Spring
4/1/18,1-Apr,Q2,Spring
4/4/18,4-Apr,Q2,Spring
4/5/18,5-Apr,Q2,Spring
4/6/18,6-Apr,Q2,Spring
4/9/18,9-Apr,Q2,Spring
4/10/18,10-Apr,Q2,Spring
4/12/18,12-Apr,Q2,Spring
4/13/18,13-Apr,Q2,Spring
4/16/18,16-Apr,Q2,Spring
4/17/18,17-Apr,Q2,Spring
4/18/18,18-Apr,Q2,Spring
4/19/18,19-Apr,Q2,Spring
4/20/18,20-Apr,Q2,Spring
4/23/18,23-Apr,Q2,Spring
4/24/18,24-Apr,Q2,Spring
4/25/18,25-Apr,Q2,Spring
4/26/18,26-Apr,Q2,Spring
4/27/18,27-Apr,Q2,Spring
4/30/18,30-Apr,Q2,Spring
5/1/18,1-May,Q2,Spring
5/2/18,2-May,Q2,Spring
5/3/18,3-May,Q2,Spring
5/4/18,4-May,Q2,Spring
5/6/18,6-May,Q2,Spring
5/7/18,7-May,Q2,Spring
5/9/18,9-May,Q2,Spring
5/10/18,10-May,Q2,Spring
5/11/18,11-May,Q2,Spring
5/14/18,14-May,Q2,Spring
5/15/18,15-May,Q2,Spring
5/16/18,16-May,Q2,Spring
5/17/18,17-May,Q2,Spring
5/18/18,18-May,Q2,Spring
5/21/18,21-May,Q2,Spring
5/22/18,22-May,Q2,Spring
5/23/18,23-May,Q2,Spring
5/24/18,24-May,Q2,Spring
5/25/18,25-May,Q2,Spring
5/29/18,29-May,Q2,Spring
5/30/18,30-May,Q2,Spring
5/31/18,31-May,Q2,Spring
6/2/18,2-Jun,Q2,Summer
6/3/18,3-Jun,Q2,Summer
6/4/18,4-Jun,Q2,Summer
6/6/18,6-Jun,Q2,Summer
6/7/18,7-Jun,Q2,Summer
6/8/18,8-Jun,Q2,Summer
6/9/18,9-Jun,Q2,Summer
6/11/18,11-Jun,Q2,Summer
6/12/18,12-Jun,Q2,Summer
6/13/18,13-Jun,Q2,Summer
6/14/18,14-Jun,Q2,Summer
6/15/18,15-Jun,Q2,Summer
6/18/18,18-Jun,Q2,Summer
6/19/18,19-Jun,Q2,Summer
6/20/18,20-Jun,Q2,Summer
6/21/18,21-Jun,Q2,Summer
6/22/18,22-Jun,Q2,Summer
6/25/18,25-Jun,Q2,Summer
6/26/18,26-Jun,Q2,Summer
6/27/18,27-Jun,Q2,Summer
6/28/18,28-Jun,Q2,Summer
6/29/18,29-Jun,Q2,Summer
7/2/18,2-Jul,Q3,Summer
7/3/18,3-Jul,Q3,Summer
7/5/18,5-Jul,Q3,Summer
7/6/18,6-Jul,Q3,Summer
7/8/18,8-Jul,Q3,Summer
7/9/18,9-Jul,Q3,Summer
7/11/18,11-Jul,Q3,Summer
7/12/18,12-Jul,Q3,Summer
7/13/18,13-Jul,Q3,Summer
7/16/18,16-Jul,Q3,Summer
7/17/18,17-Jul,Q3,Summer
7/18/18,18-Jul,Q3,Summer
7/19/18,19-Jul,Q3,Summer
7/20/18,20-Jul,Q3,Summer
7/23/18,23-Jul,Q3,Summer
7/24/18,24-Jul,Q3,Summer
7/25/18,25-Jul,Q3,Summer
7/26/18,26-Jul,Q3,Summer
7/27/18,27-Jul,Q3,Summer
7/30/18,30-Jul,Q3,Summer
7/31/18,31-Jul,Q3,Summer
8/1/18,1-Aug,Q3,Summer
8/2/18,2-Aug,Q3,Summer
8/3/18,3-Aug,Q3,Summer
8/5/18,5-Aug,Q3,Summer
8/6/18,6-Aug,Q3,Summer
8/8/18,8-Aug,Q3,Summer
8/10/18,10-Aug,Q3,Summer
8/11/18,11-Aug,Q3,Summer
8/13/18,13-Aug,Q3,Summer
8/14/18,14-Aug,Q3,Summer
8/15/18,15-Aug,Q3,Summer
8/16/18,16-Aug,Q3,Summer
8/17/18,17-Aug,Q3,Summer
8/20/18,20-Aug,Q3,Summer
8/21/18,21-Aug,Q3,Summer
8/22/18,22-Aug,Q3,Summer
8/23/18,23-Aug,Q3,Summer
8/24/18,24-Aug,Q3,Summer
8/27/18,27-Aug,Q3,Summer
8/28/18,28-Aug,Q3,Summer
8/29/18,29-Aug,Q3,Summer
8/30/18,30-Aug,Q3,Summer
8/31/18,31-Aug,Q3,Summer
9/1/18,1-Sep,Q3,Fall
9/2/18,2-Sep,Q3,Fall
9/3/18,3-Sep,Q3,Fall
9/4/18,4-Sep,Q3,Fall
9/5/18,5-Sep,Q3,Fall
9/7/18,7-Sep,Q3,Fall
9/8/18,8-Sep,Q3,Fall
9/10/18,10-Sep,Q3,Fall
9/11/18,11-Sep,Q3,Fall
9/13/18,13-Sep,Q3,Fall
9/14/18,14-Sep,Q3,Fall
9/17/18,17-Sep,Q3,Fall
9/18/18,18-Sep,Q3,Fall
9/19/18,19-Sep,Q3,Fall
9/20/18,20-Sep,Q3,Fall
9/21/18,21-Sep,Q3,Fall
9/24/18,24-Sep,Q3,Fall
9/25/18,25-Sep,Q3,Fall
9/26/18,26-Sep,Q3,Fall
9/27/18,27-Sep,Q3,Fall
9/28/18,28-Sep,Q3,Fall
10/1/18,1-Oct,Q4,Fall
10/4/18,4-Oct,Q4,Fall
10/5/18,5-Oct,Q4,Fall
10/7/18,7-Oct,Q4,Fall
10/8/18,8-Oct,Q4,Fall
10/9/18,9-Oct,Q4,Fall
10/10/18,10-Oct,Q4,Fall
10/12/18,12-Oct,Q4,Fall
10/15/18,15-Oct,Q4,Fall
10/16/18,16-Oct,Q4,Fall
10/17/18,17-Oct,Q4,Fall
10/18/18,18-Oct,Q4,Fall
10/19/18,19-Oct,Q4,Fall
10/22/18,22-Oct,Q4,Fall
10/23/18,23-Oct,Q4,Fall
10/24/18,24-Oct,Q4,Fall
10/25/18,25-Oct,Q4,Fall
10/26/18,26-Oct,Q4,Fall
10/29/18,29-Oct,Q4,Fall
10/30/18,30-Oct,Q4,Fall
10/31/18,31-Oct,Q4,Fall
11/1/18,1-Nov,Q4,Fall
11/4/18,4-Nov,Q4,Fall
11/5/18,5-Nov,Q4,Fall
11/6/18,6-Nov,Q4,Fall
11/7/18,7-Nov,Q4,Fall
11/9/18,9-Nov,Q4,Fall
11/10/18,10-Nov,Q4,Fall
11/12/18,12-Nov,Q4,Fall
11/13/18,13-Nov,Q4,Fall
11/14/18,14-Nov,Q4,Fall
11/15/18,15-Nov,Q4,Fall
11/16/18,16-Nov,Q4,Fall
11/19/18,19-Nov,Q4,Fall
11/20/18,20-Nov,Q4,Fall
11/21/18,21-Nov,Q4,Fall
11/23/18,23-Nov,Q4,Fall
11/26/18,26-Nov,Q4,Fall
11/27/18,27-Nov,Q4,Fall
11/28/18,28-Nov,Q4,Fall
11/29/18,29-Nov,Q4,Fall
11/30/18,30-Nov,Q4,Fall
12/1/18,1-Dec,Q4,Winter
12/2/18,2-Dec,Q4,Winter
12/3/18,3-Dec,Q4,Winter
12/4/18,4-Dec,Q4,Winter
12/6/18,6-Dec,Q4,Winter
12/7/18,7-Dec,Q4,Winter
12/9/18,9-Dec,Q4,Winter
